Område- och stationsnummer;Stationens namn;Datum för mätning;Grundvattennivå (cm u. röröverkant);Grundvattennivå (m ö.h.);Grundvattennivå (m under markyta);Startdatum för mätning;Slutdatum för mätning;Jordart;Akvifertyp;Topografiskt läge;Referensnivå för röröverkant (m ö.h.);Rörhöjd ovan mark (m);Total rörlängd (m);Metod för mätning;Kommunkod;EUCD för grundvattenförekomst;N;E;Nivåmätningskvalitet
52_2;Kungsbacka_2;2020-09-22 20:00:00;283.40;51.30;1.68;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 00:00:00;282.90;51.30;1.68;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 04:00:00;282.60;51.30;1.68;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 08:00:00;282.20;51.31;1.67;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 12:00:00;282.50;51.31;1.68;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 16:00:00;284.20;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-23 20:00:00;284.20;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 00:00:00;283.90;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 04:00:00;283.80;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 08:00:00;284.40;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 12:00:00;284.80;51.28;1.70;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 16:00:00;286.60;51.26;1.72;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-24 20:00:00;286.40;51.27;1.71;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 00:00:00;286.10;51.27;1.71;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 04:00:00;285.80;51.27;1.71;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 08:00:00;285.50;51.28;1.71;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 12:00:00;286.80;51.26;1.72;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 16:00:00;287.00;51.26;1.72;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-25 20:00:00;284.20;51.29;1.69;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 00:00:00;280.30;51.33;1.65;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 04:00:00;279.00;51.34;1.64;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 08:00:00;278.40;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 12:00:00;278.20;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 16:00:00;278.40;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-26 20:00:00;277.90;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 00:00:00;277.30;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 04:00:00;276.90;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 08:00:00;276.80;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 12:00:00;277.20;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 16:00:00;277.80;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-27 20:00:00;277.20;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 00:00:00;276.60;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 04:00:00;276.30;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 08:00:00;276.10;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 12:00:00;276.90;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 16:00:00;277.50;51.36;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-28 20:00:00;276.70;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 00:00:00;275.90;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 04:00:01;275.50;51.38;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 08:00:01;275.20;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 12:00:00;275.50;51.38;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 16:00:00;276.20;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-29 20:00:00;275.70;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 00:00:00;275.10;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 04:00:00;274.80;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 08:00:00;274.50;51.39;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 12:00:00;274.90;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 16:00:00;275.60;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-09-30 20:00:00;275.40;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 00:00:00;275.00;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 04:00:00;274.50;51.39;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 08:00:00;274.30;51.39;1.59;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 12:00:00;275.10;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 16:00:00;275.70;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-01 20:00:00;275.60;51.37;1.61;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 00:00:00;275.30;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 04:00:00;275.20;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 08:00:00;275.30;51.38;1.60;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 12:00:00;276.90;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 16:00:00;277.70;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-02 20:00:00;277.30;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 00:00:00;276.90;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 04:00:00;276.50;51.37;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 08:00:00;276.50;51.37;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 12:00:00;277.30;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 16:00:00;278.10;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-03 20:00:00;278.00;51.35;1.63;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 00:00:00;277.40;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 04:00:00;277.30;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 08:00:00;277.10;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 12:00:00;277.10;51.36;1.62;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 16:00:00;274.10;51.39;1.59;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-04 20:00:00;272.60;51.40;1.58;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-05 00:00:00;272.00;51.41;1.57;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-05 04:00:00;271.50;51.42;1.57;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-05 08:00:00;271.10;51.42;1.56;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-05 12:00:00;271.00;51.42;1.56;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
52_2;Kungsbacka_2;2020-10-05 16:00:00;271.60;51.41;1.57;1970-08-13;;morän;jord , öppet magasin;inströmningsområde;54.13;1.15;6.95;logger;1481;;6383838;321755;enstaka avvikelser från naturliga tidsvariationer, t.ex. ibland torrt eller fruset rör
